OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,ResellerName,CommissionPercentage
MEE-447745,PID-6815,Shoes,Electronics,8,581.53,2025-02-08,CUST-6105,Alex,customer896@example.com,+91-7153234169,"330 Street, City-86, State-3",2025-02-12,Delivered,Meesho,Reseller3,6.71
MEE-217492,PID-2620,Headphones,Accessories,3,764.65,2025-02-09,CUST-5970,Taylor,customer483@example.com,+91-8393950066,"417 Street, City-76, State-12",2025-02-13,Delivered,Meesho,Reseller2,11.38
MEE-102597,PID-1693,Laptop,Books,4,237.32,2025-02-10,CUST-6964,Taylor,customer457@example.com,+91-7086778516,"214 Street, City-77, State-10",2025-02-14,Delivered,Meesho,Reseller2,9.38
MEE-766948,PID-1008,Headphones,Electronics,3,249.6,2025-02-11,CUST-1453,Alex,customer988@example.com,+91-9097291631,"154 Street, City-93, State-15",2025-02-15,Delivered,Meesho,Reseller3,5.93
MEE-590308,PID-5316,Shoes,Accessories,7,156.38,2025-02-12,CUST-5981,Chris,customer483@example.com,+91-8535107743,"129 Street, City-33, State-26",2025-02-16,Delivered,Meesho,Reseller2,15.64
MEE-564012,PID-5383,Laptop,Accessories,9,419.09,2025-02-13,CUST-4159,Alex,customer183@example.com,+91-7963028377,"121 Street, City-61, State-20",2025-02-17,In Transit,Meesho,Reseller3,18.15
MEE-942175,PID-8521,Headphones,Fashion,9,206.81,2025-02-14,CUST-2898,John,customer447@example.com,+91-7254360233,"288 Street, City-11, State-11",2025-02-18,Cancelled,Meesho,Reseller1,17.94
MEE-129249,PID-9468,Headphones,Books,3,222.71,2025-02-15,CUST-4525,Taylor,customer971@example.com,+91-7115372015,"62 Street, City-27, State-25",2025-02-19,In Transit,Meesho,Reseller3,10.65
MEE-328671,PID-9767,Watch,Accessories,2,244.58,2025-02-16,CUST-3728,Chris,customer293@example.com,+91-8343269453,"478 Street, City-16, State-29",2025-02-20,Cancelled,Meesho,Reseller2,17.91
MEE-134494,PID-3617,Watch,Accessories,7,422.7,2025-02-17,CUST-8845,Jane,customer105@example.com,+91-8342908867,"389 Street, City-15, State-8",2025-02-21,Cancelled,Meesho,Reseller1,6.27
MEE-114798,PID-6998,Headphones,Books,7,276.04,2025-02-18,CUST-9052,Sam,customer326@example.com,+91-9691785387,"236 Street, City-60, State-13",2025-02-22,Cancelled,Meesho,Reseller2,13.41
MEE-371836,PID-1501,Headphones,Electronics,1,556.87,2025-02-19,CUST-8742,Taylor,customer978@example.com,+91-7652632840,"361 Street, City-87, State-1",2025-02-23,Cancelled,Meesho,Reseller1,19.07
MEE-696811,PID-6451,Headphones,Electronics,5,653.6,2025-02-20,CUST-3855,Sam,customer780@example.com,+91-8155317156,"364 Street, City-85, State-19",2025-02-24,Cancelled,Meesho,Reseller1,15.77
MEE-155071,PID-1878,Phone,Fashion,1,530.3,2025-02-21,CUST-1171,John,customer757@example.com,+91-9297009316,"138 Street, City-25, State-4",2025-02-25,Delivered,Meesho,Reseller1,16.55
MEE-310192,PID-4792,Shoes,Electronics,6,449.39,2025-02-22,CUST-8183,John,customer318@example.com,+91-9579557205,"484 Street, City-70, State-12",2025-02-26,Delivered,Meesho,Reseller1,13.53
MEE-848649,PID-8088,Laptop,Books,5,515.21,2025-02-23,CUST-3738,Jane,customer264@example.com,+91-7728470292,"368 Street, City-15, State-2",2025-02-27,Delivered,Meesho,Reseller1,15.8
MEE-347422,PID-9814,Watch,Fashion,3,379.21,2025-02-24,CUST-8553,Jane,customer377@example.com,+91-7101428921,"56 Street, City-12, State-25",2025-02-28,In Transit,Meesho,Reseller3,13.1
MEE-744607,PID-7097,Laptop,Accessories,4,599.28,2025-02-25,CUST-8527,Taylor,customer686@example.com,+91-7027615653,"111 Street, City-86, State-23",2025-03-01,In Transit,Meesho,Reseller1,12.06
MEE-383295,PID-9719,Watch,Electronics,7,698.14,2025-02-26,CUST-4464,Jane,customer977@example.com,+91-9054032500,"52 Street, City-82, State-19",2025-03-02,Cancelled,Meesho,Reseller2,17.19
MEE-136642,PID-3963,Shoes,Books,5,585.97,2025-02-27,CUST-2287,Taylor,customer856@example.com,+91-7399113333,"121 Street, City-34, State-18",2025-03-03,Cancelled,Meesho,Reseller1,14.4
MEE-718964,PID-4312,Watch,Accessories,4,621.58,2025-02-28,CUST-3518,John,customer389@example.com,+91-7171316757,"468 Street, City-39, State-23",2025-03-04,Delivered,Meesho,Reseller2,5.32
MEE-940170,PID-6567,Book,Fashion,7,166.49,2025-03-01,CUST-4739,Alex,customer380@example.com,+91-8070893981,"329 Street, City-24, State-1",2025-03-05,Delivered,Meesho,Reseller3,11.25
MEE-478970,PID-5154,Watch,Fashion,5,431.03,2025-03-02,CUST-1673,Chris,customer229@example.com,+91-7389580656,"491 Street, City-81, State-29",2025-03-06,Cancelled,Meesho,Reseller3,18.02
MEE-660159,PID-9540,Book,Electronics,6,158.76,2025-03-03,CUST-1506,Jane,customer686@example.com,+91-7000530521,"497 Street, City-66, State-19",2025-03-07,Delivered,Meesho,Reseller1,12.57
MEE-861327,PID-7807,Watch,Electronics,5,509.87,2025-03-04,CUST-5015,Taylor,customer319@example.com,+91-9676838246,"267 Street, City-94, State-16",2025-03-08,In Transit,Meesho,Reseller1,14.18
MEE-790593,PID-5210,Phone,Fashion,7,179.54,2025-03-05,CUST-1558,Jane,customer846@example.com,+91-9746536317,"78 Street, City-3, State-21",2025-03-09,Cancelled,Meesho,Reseller1,19.91
MEE-693036,PID-8666,Phone,Fashion,3,141.59,2025-03-06,CUST-7274,Taylor,customer698@example.com,+91-8576494694,"23 Street, City-6, State-19",2025-03-10,Cancelled,Meesho,Reseller2,17.44
MEE-854826,PID-9559,Shoes,Electronics,10,630.5,2025-03-07,CUST-4639,Chris,customer489@example.com,+91-7614614976,"448 Street, City-29, State-15",2025-03-11,Delivered,Meesho,Reseller1,9.59
MEE-152754,PID-3231,Headphones,Fashion,2,471.67,2025-03-08,CUST-9433,John,customer943@example.com,+91-8982410825,"152 Street, City-80, State-8",2025-03-12,In Transit,Meesho,Reseller2,6.51
MEE-579422,PID-8212,Phone,Accessories,10,170.41,2025-03-09,CUST-2916,Chris,customer661@example.com,+91-9266222272,"348 Street, City-38, State-24",2025-03-13,In Transit,Meesho,Reseller1,7.71
MEE-407942,PID-4498,Headphones,Fashion,9,969.01,2025-03-10,CUST-8512,Sam,customer353@example.com,+91-7311397555,"440 Street, City-83, State-4",2025-03-14,Delivered,Meesho,Reseller1,10.28
MEE-627365,PID-4948,Shoes,Electronics,5,319.16,2025-03-11,CUST-9085,Jane,customer400@example.com,+91-9898745542,"178 Street, City-68, State-9",2025-03-15,Cancelled,Meesho,Reseller1,6.6
MEE-620528,PID-2434,Shoes,Accessories,5,708.09,2025-03-12,CUST-3817,Sam,customer634@example.com,+91-9811943395,"413 Street, City-4, State-8",2025-03-16,Cancelled,Meesho,Reseller1,14.68
MEE-337510,PID-4983,Headphones,Fashion,7,839.58,2025-03-13,CUST-8958,Taylor,customer507@example.com,+91-9227771459,"169 Street, City-45, State-8",2025-03-17,Delivered,Meesho,Reseller2,15.57
MEE-991602,PID-1279,Phone,Accessories,7,333.16,2025-03-14,CUST-3816,Jane,customer945@example.com,+91-9896984910,"289 Street, City-49, State-12",2025-03-18,Delivered,Meesho,Reseller3,8.83
MEE-832658,PID-7333,Phone,Accessories,3,729.52,2025-03-15,CUST-3882,Jane,customer937@example.com,+91-7482698695,"360 Street, City-6, State-4",2025-03-19,In Transit,Meesho,Reseller3,5.09
MEE-198964,PID-5243,Phone,Electronics,10,740.96,2025-03-16,CUST-1857,John,customer216@example.com,+91-8896078567,"448 Street, City-70, State-18",2025-03-20,Cancelled,Meesho,Reseller3,9.78
MEE-438193,PID-1507,Phone,Fashion,9,830.81,2025-03-17,CUST-9007,Taylor,customer10@example.com,+91-9197650014,"374 Street, City-51, State-8",2025-03-21,Delivered,Meesho,Reseller2,10.16
MEE-691860,PID-5425,Book,Accessories,4,854.74,2025-03-18,CUST-2768,Alex,customer395@example.com,+91-7810154065,"439 Street, City-23, State-18",2025-03-22,In Transit,Meesho,Reseller3,15.64
MEE-231359,PID-8334,Book,Fashion,8,830.16,2025-03-19,CUST-1302,Sam,customer689@example.com,+91-7462109300,"205 Street, City-61, State-6",2025-03-23,Delivered,Meesho,Reseller2,9.67
MEE-661799,PID-8558,Book,Electronics,10,418.23,2025-03-20,CUST-2063,Sam,customer936@example.com,+91-8736338944,"457 Street, City-83, State-5",2025-03-24,In Transit,Meesho,Reseller3,6.2
MEE-359256,PID-2412,Watch,Accessories,10,102.14,2025-03-21,CUST-3922,John,customer538@example.com,+91-9306827984,"85 Street, City-44, State-26",2025-03-25,Delivered,Meesho,Reseller1,10.92
MEE-225947,PID-7363,Phone,Accessories,7,322.11,2025-03-22,CUST-2644,John,customer989@example.com,+91-8488176794,"261 Street, City-22, State-25",2025-03-26,Cancelled,Meesho,Reseller2,13.05
MEE-238464,PID-6449,Laptop,Fashion,7,155.11,2025-03-23,CUST-8633,Taylor,customer532@example.com,+91-8148661544,"491 Street, City-98, State-14",2025-03-27,Cancelled,Meesho,Reseller2,5.3
MEE-687846,PID-8726,Watch,Electronics,4,400.84,2025-03-24,CUST-8764,Jane,customer946@example.com,+91-9269894673,"73 Street, City-43, State-7",2025-03-28,Cancelled,Meesho,Reseller2,18.04
MEE-804204,PID-3439,Headphones,Accessories,4,833.45,2025-03-25,CUST-1886,Sam,customer669@example.com,+91-8241877324,"301 Street, City-30, State-5",2025-03-29,Delivered,Meesho,Reseller3,10.27
MEE-196013,PID-5947,Laptop,Accessories,9,614.7,2025-03-26,CUST-4684,Jane,customer231@example.com,+91-8118695856,"170 Street, City-22, State-12",2025-03-30,Cancelled,Meesho,Reseller1,19.31
MEE-781556,PID-7137,Watch,Accessories,3,669.48,2025-03-27,CUST-8731,Taylor,customer664@example.com,+91-8006480651,"268 Street, City-59, State-2",2025-03-31,Delivered,Meesho,Reseller2,7.38
MEE-178300,PID-3428,Laptop,Accessories,9,255.51,2025-03-28,CUST-1084,Sam,customer618@example.com,+91-7903243828,"184 Street, City-39, State-24",2025-04-01,In Transit,Meesho,Reseller1,6.94
MEE-973595,PID-9766,Book,Accessories,6,205.26,2025-03-29,CUST-9763,Taylor,customer76@example.com,+91-7678057915,"237 Street, City-95, State-9",2025-04-02,Delivered,Meesho,Reseller3,19.12
MEE-181400,PID-9362,Laptop,Accessories,8,477.54,2025-03-30,CUST-4593,Alex,customer294@example.com,+91-7683087309,"210 Street, City-79, State-8",2025-04-03,In Transit,Meesho,Reseller1,13.83
MEE-817504,PID-8768,Shoes,Electronics,3,314.14,2025-03-31,CUST-3024,Taylor,customer444@example.com,+91-8226412345,"216 Street, City-31, State-30",2025-04-04,Delivered,Meesho,Reseller1,6.95
MEE-374838,PID-9679,Phone,Fashion,3,162.55,2025-04-01,CUST-1397,Jane,customer30@example.com,+91-7232461393,"36 Street, City-67, State-11",2025-04-05,Delivered,Meesho,Reseller1,7.34
MEE-635544,PID-1535,Book,Books,7,178.81,2025-04-02,CUST-5835,Alex,customer408@example.com,+91-7870012044,"135 Street, City-89, State-24",2025-04-06,Delivered,Meesho,Reseller1,10.51
MEE-771055,PID-1270,Laptop,Electronics,9,415.43,2025-04-03,CUST-2513,John,customer802@example.com,+91-7213715713,"159 Street, City-45, State-4",2025-04-07,Cancelled,Meesho,Reseller2,14.82
MEE-657423,PID-1095,Phone,Books,7,410.32,2025-04-04,CUST-3258,Chris,customer841@example.com,+91-8501421889,"41 Street, City-68, State-17",2025-04-08,Cancelled,Meesho,Reseller3,13.29
MEE-280410,PID-7080,Watch,Accessories,6,576.68,2025-04-05,CUST-3250,Jane,customer93@example.com,+91-9331427767,"453 Street, City-19, State-15",2025-04-09,In Transit,Meesho,Reseller3,6.15
MEE-142503,PID-6815,Shoes,Books,1,295.86,2025-04-06,CUST-3890,Jane,customer689@example.com,+91-9668184279,"187 Street, City-58, State-3",2025-04-10,Cancelled,Meesho,Reseller1,11.52
MEE-356032,PID-7265,Headphones,Electronics,4,180.54,2025-04-07,CUST-1999,Sam,customer412@example.com,+91-8079202883,"178 Street, City-4, State-1",2025-04-11,Delivered,Meesho,Reseller1,5.01
MEE-270974,PID-7312,Headphones,Books,5,213.61,2025-04-08,CUST-1460,Jane,customer512@example.com,+91-8669339780,"405 Street, City-91, State-23",2025-04-12,In Transit,Meesho,Reseller2,8.62
MEE-266780,PID-9930,Headphones,Fashion,7,152.29,2025-04-09,CUST-6556,Jane,customer682@example.com,+91-9296411194,"319 Street, City-6, State-30",2025-04-13,Delivered,Meesho,Reseller1,11.55
MEE-955827,PID-2658,Shoes,Books,1,341.17,2025-04-10,CUST-4585,Taylor,customer951@example.com,+91-8887274243,"339 Street, City-84, State-9",2025-04-14,In Transit,Meesho,Reseller3,11.19
MEE-257944,PID-3201,Laptop,Fashion,2,620.86,2025-04-11,CUST-1573,Jane,customer861@example.com,+91-8922449480,"266 Street, City-35, State-24",2025-04-15,Delivered,Meesho,Reseller1,18.92
MEE-270539,PID-4840,Watch,Accessories,6,362.53,2025-04-12,CUST-8706,John,customer611@example.com,+91-7101534152,"277 Street, City-65, State-19",2025-04-16,In Transit,Meesho,Reseller2,11.56
MEE-679303,PID-3897,Laptop,Books,8,948.95,2025-04-13,CUST-2128,Chris,customer624@example.com,+91-8281865358,"239 Street, City-52, State-14",2025-04-17,Cancelled,Meesho,Reseller3,11.3
MEE-527288,PID-6476,Shoes,Accessories,7,886.26,2025-04-14,CUST-4513,Chris,customer421@example.com,+91-8256099603,"114 Street, City-44, State-18",2025-04-18,In Transit,Meesho,Reseller2,18.65
MEE-654806,PID-6463,Watch,Accessories,1,298.16,2025-04-15,CUST-3439,Alex,customer504@example.com,+91-7632094257,"431 Street, City-43, State-26",2025-04-19,Delivered,Meesho,Reseller1,17.05
MEE-453999,PID-8121,Phone,Accessories,6,220.96,2025-04-16,CUST-8025,Jane,customer887@example.com,+91-8583365945,"288 Street, City-100, State-1",2025-04-20,Cancelled,Meesho,Reseller3,6.96
MEE-843003,PID-4168,Shoes,Accessories,10,149.58,2025-04-17,CUST-2442,Taylor,customer949@example.com,+91-8042264711,"87 Street, City-75, State-2",2025-04-21,Cancelled,Meesho,Reseller1,6.46
MEE-385277,PID-8151,Book,Books,1,422.85,2025-04-18,CUST-1867,John,customer947@example.com,+91-7678473610,"288 Street, City-44, State-8",2025-04-22,Cancelled,Meesho,Reseller1,11.74
MEE-688459,PID-3180,Laptop,Electronics,3,153.13,2025-04-19,CUST-3332,Alex,customer227@example.com,+91-7973141823,"125 Street, City-50, State-11",2025-04-23,In Transit,Meesho,Reseller3,7.06
MEE-102558,PID-7429,Laptop,Electronics,8,250.92,2025-04-20,CUST-5447,Taylor,customer823@example.com,+91-9622582088,"263 Street, City-89, State-22",2025-04-24,In Transit,Meesho,Reseller2,6.44
MEE-178227,PID-1432,Phone,Fashion,3,717.1,2025-04-21,CUST-2101,Sam,customer148@example.com,+91-7068734139,"80 Street, City-20, State-15",2025-04-25,Cancelled,Meesho,Reseller3,10.96
MEE-191277,PID-2730,Book,Fashion,3,721.08,2025-04-22,CUST-7910,Chris,customer453@example.com,+91-9131506272,"470 Street, City-15, State-25",2025-04-26,Delivered,Meesho,Reseller1,6.49
MEE-108587,PID-5458,Shoes,Accessories,10,203.72,2025-04-23,CUST-2718,Sam,customer286@example.com,+91-8960264517,"495 Street, City-5, State-23",2025-04-27,Cancelled,Meesho,Reseller1,14.03
MEE-133771,PID-2542,Watch,Fashion,1,223.37,2025-04-24,CUST-8843,Alex,customer945@example.com,+91-9031328986,"251 Street, City-96, State-17",2025-04-28,In Transit,Meesho,Reseller1,12.97
MEE-601958,PID-3497,Book,Electronics,9,652.68,2025-04-25,CUST-6349,Alex,customer249@example.com,+91-9156446597,"153 Street, City-99, State-22",2025-04-29,In Transit,Meesho,Reseller3,13.99
MEE-298755,PID-4352,Book,Accessories,5,701.71,2025-04-26,CUST-9523,Alex,customer641@example.com,+91-8390785240,"95 Street, City-43, State-16",2025-04-30,Cancelled,Meesho,Reseller2,7.79
MEE-307130,PID-5951,Laptop,Books,5,196.33,2025-04-27,CUST-5483,Sam,customer491@example.com,+91-8523462464,"67 Street, City-61, State-19",2025-05-01,In Transit,Meesho,Reseller1,12.27
MEE-923107,PID-3311,Book,Fashion,9,165.63,2025-04-28,CUST-2458,Sam,customer451@example.com,+91-8718180505,"399 Street, City-99, State-1",2025-05-02,Delivered,Meesho,Reseller1,16.41
MEE-802589,PID-3780,Laptop,Electronics,7,968.85,2025-04-29,CUST-3546,Sam,customer798@example.com,+91-9558379944,"176 Street, City-87, State-21",2025-05-03,Delivered,Meesho,Reseller1,17.72
MEE-760803,PID-5682,Laptop,Electronics,10,874.72,2025-04-30,CUST-4042,Alex,customer887@example.com,+91-9404103285,"75 Street, City-96, State-3",2025-05-04,Delivered,Meesho,Reseller1,19.96
MEE-502113,PID-6683,Shoes,Electronics,10,938.32,2025-05-01,CUST-2544,Taylor,customer280@example.com,+91-8794671415,"48 Street, City-9, State-3",2025-05-05,Cancelled,Meesho,Reseller2,15.61
MEE-672266,PID-1908,Book,Electronics,4,473.44,2025-05-02,CUST-4562,Taylor,customer978@example.com,+91-7173308110,"237 Street, City-71, State-5",2025-05-06,Cancelled,Meesho,Reseller3,7.98
MEE-138634,PID-7129,Laptop,Books,5,101.34,2025-05-03,CUST-7461,Taylor,customer453@example.com,+91-8096337148,"308 Street, City-50, State-5",2025-05-07,In Transit,Meesho,Reseller1,11.7
MEE-231656,PID-6439,Book,Electronics,1,693.94,2025-05-04,CUST-8950,John,customer596@example.com,+91-7546228740,"416 Street, City-98, State-24",2025-05-08,In Transit,Meesho,Reseller1,5.22
MEE-105759,PID-5209,Phone,Books,8,686.04,2025-05-05,CUST-9677,Sam,customer710@example.com,+91-7852219703,"403 Street, City-8, State-14",2025-05-09,Cancelled,Meesho,Reseller2,12.47
MEE-875649,PID-2808,Phone,Accessories,5,197.76,2025-05-06,CUST-5691,John,customer139@example.com,+91-9290127422,"125 Street, City-94, State-1",2025-05-10,In Transit,Meesho,Reseller3,17.49
MEE-207345,PID-7391,Watch,Fashion,2,989.02,2025-05-07,CUST-9664,Jane,customer81@example.com,+91-9518144964,"116 Street, City-87, State-13",2025-05-11,In Transit,Meesho,Reseller3,12.69
MEE-898905,PID-5474,Watch,Fashion,9,141.92,2025-05-08,CUST-2414,Jane,customer429@example.com,+91-7927512434,"20 Street, City-100, State-1",2025-05-12,Delivered,Meesho,Reseller2,16.55
MEE-496821,PID-8885,Phone,Books,7,476.97,2025-05-09,CUST-5280,Sam,customer898@example.com,+91-7503881664,"452 Street, City-41, State-7",2025-05-13,Delivered,Meesho,Reseller2,6.81
MEE-575637,PID-3344,Shoes,Accessories,3,275.46,2025-05-10,CUST-1358,Sam,customer83@example.com,+91-8356798269,"47 Street, City-26, State-3",2025-05-14,Cancelled,Meesho,Reseller2,7.26
MEE-928026,PID-7707,Watch,Books,3,267.84,2025-05-11,CUST-1828,Alex,customer662@example.com,+91-8126167885,"233 Street, City-79, State-14",2025-05-15,Delivered,Meesho,Reseller2,15.61
MEE-315249,PID-9492,Book,Fashion,6,925.56,2025-05-12,CUST-6363,Sam,customer513@example.com,+91-8674646223,"388 Street, City-91, State-6",2025-05-16,Delivered,Meesho,Reseller1,6.72
MEE-254032,PID-7705,Headphones,Books,6,406.74,2025-05-13,CUST-4731,Sam,customer368@example.com,+91-8416801588,"333 Street, City-27, State-2",2025-05-17,In Transit,Meesho,Reseller1,6.37
MEE-356917,PID-9004,Watch,Books,3,847.47,2025-05-14,CUST-6533,John,customer580@example.com,+91-8593581609,"11 Street, City-95, State-17",2025-05-18,In Transit,Meesho,Reseller1,18.01
MEE-434767,PID-4683,Phone,Electronics,3,414.97,2025-05-15,CUST-5310,Alex,customer795@example.com,+91-9615735433,"341 Street, City-96, State-22",2025-05-19,Delivered,Meesho,Reseller1,12.69
MEE-693868,PID-6799,Laptop,Books,7,738.07,2025-05-16,CUST-4128,Alex,customer17@example.com,+91-7150636653,"260 Street, City-12, State-1",2025-05-20,In Transit,Meesho,Reseller3,5.29
MEE-116410,PID-7964,Laptop,Books,6,871.29,2025-05-17,CUST-3801,Taylor,customer339@example.com,+91-7497421406,"234 Street, City-9, State-2",2025-05-21,In Transit,Meesho,Reseller1,19.69
MEE-235616,PID-3220,Headphones,Books,6,203.35,2025-05-18,CUST-3117,Taylor,customer103@example.com,+91-8351977282,"69 Street, City-18, State-12",2025-05-22,In Transit,Meesho,Reseller2,14.78
MEE-666049,PID-8793,Phone,Electronics,8,777.41,2025-05-19,CUST-8209,Chris,customer103@example.com,+91-9175118146,"315 Street, City-33, State-13",2025-05-23,Cancelled,Meesho,Reseller3,14.58
MEE-362428,PID-2038,Headphones,Electronics,3,214.93,2025-05-20,CUST-6714,Taylor,customer656@example.com,+91-8144336678,"13 Street, City-27, State-1",2025-05-24,Delivered,Meesho,Reseller2,10.36
MEE-797587,PID-3140,Laptop,Fashion,10,148.24,2025-05-21,CUST-2583,Alex,customer835@example.com,+91-8036589410,"158 Street, City-53, State-29",2025-05-25,Delivered,Meesho,Reseller2,9.16
MEE-604147,PID-2460,Headphones,Electronics,9,837.16,2025-05-22,CUST-4833,Taylor,customer486@example.com,+91-9378821430,"314 Street, City-60, State-16",2025-05-26,Delivered,Meesho,Reseller1,7.13
MEE-116893,PID-8328,Watch,Accessories,8,299.78,2025-05-23,CUST-1712,John,customer58@example.com,+91-9177531729,"63 Street, City-15, State-26",2025-05-27,Cancelled,Meesho,Reseller2,15.95
MEE-451056,PID-9674,Watch,Fashion,9,524.21,2025-05-24,CUST-7262,John,customer484@example.com,+91-9445229085,"238 Street, City-54, State-9",2025-05-28,In Transit,Meesho,Reseller2,18.86
MEE-899174,PID-1377,Phone,Accessories,6,194.68,2025-05-25,CUST-4799,Sam,customer369@example.com,+91-7027768627,"102 Street, City-25, State-7",2025-05-29,In Transit,Meesho,Reseller3,19.2
