OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-256556,PID-3764,Headphones,Fashion,2,653.02,01-04-31,CUST-3212,Sam,customer192@example.com,-7098331857,"493 Street, City-92, State-16",05-04-31,Delivered,Flipkart,FALSE,7
FLI-248123,PID-2264,Headphones,Fashion,8,595.73,02-04-31,CUST-5083,Chris,customer622@example.com,-7787252848,"68 Street, City-26, State-5",06-04-31,Delivered,Flipkart,FALSE,26
FLI-667493,PID-4936,Headphones,Fashion,4,453.83,03-04-31,CUST-9277,Chris,customer635@example.com,-8618989167,"429 Street, City-58, State-25",07-04-31,In Transit,Flipkart,FALSE,7
FLI-211521,PID-6568,Watch,Books,5,478.85,04-04-31,CUST-6000,Taylor,customer939@example.com,-9240466349,"350 Street, City-18, State-11",08-04-31,In Transit,Flipkart,TRUE,10
FLI-360516,PID-3108,Book,Fashion,10,451.3,05-04-31,CUST-1150,Sam,customer969@example.com,-8378419575,"112 Street, City-20, State-17",09-04-31,Delivered,Flipkart,FALSE,7
FLI-773242,PID-6218,Laptop,Accessories,5,650.62,06-04-31,CUST-7028,Taylor,customer680@example.com,-8101721933,"12 Street, City-57, State-17",10-04-31,Delivered,Flipkart,TRUE,26
FLI-164578,PID-4830,Watch,Accessories,2,543.43,07-04-31,CUST-7688,Chris,customer454@example.com,-7126491077,"366 Street, City-78, State-18",11-04-31,Delivered,Flipkart,TRUE,29
FLI-794713,PID-9870,Headphones,Books,10,483.93,08-04-31,CUST-7582,Sam,customer928@example.com,-8333419174,"192 Street, City-100, State-18",12-04-31,Cancelled,Flipkart,TRUE,30
FLI-735021,PID-5370,Shoes,Electronics,8,242.93,09-04-31,CUST-5185,John,customer42@example.com,-9307033701,"441 Street, City-33, State-28",13-04-31,Cancelled,Flipkart,FALSE,22
FLI-282940,PID-5709,Headphones,Books,8,990.17,10-04-31,CUST-5420,John,customer571@example.com,-7439159984,"259 Street, City-83, State-1",14-04-31,In Transit,Flipkart,FALSE,15
FLI-889242,PID-7414,Phone,Fashion,7,271.92,11-04-31,CUST-6787,Alex,customer144@example.com,-9644026793,"61 Street, City-72, State-13",15-04-31,Cancelled,Flipkart,FALSE,13
FLI-721012,PID-4801,Phone,Electronics,8,848.9,12-04-31,CUST-4030,Chris,customer5@example.com,-9926305680,"98 Street, City-94, State-27",16-04-31,In Transit,Flipkart,TRUE,19
FLI-744250,PID-8255,Headphones,Electronics,6,676.38,13-04-31,CUST-5685,Taylor,customer204@example.com,-9121350163,"403 Street, City-65, State-2",17-04-31,Cancelled,Flipkart,FALSE,26
FLI-406593,PID-1490,Shoes,Accessories,6,280.85,14-04-31,CUST-2609,Taylor,customer416@example.com,-7990339209,"373 Street, City-58, State-8",18-04-31,In Transit,Flipkart,TRUE,20
FLI-277083,PID-7842,Shoes,Accessories,4,635.43,15-04-31,CUST-5023,Alex,customer487@example.com,-9912726125,"393 Street, City-2, State-17",19-04-31,Delivered,Flipkart,FALSE,9
FLI-951497,PID-5346,Phone,Electronics,7,274.48,16-04-31,CUST-3037,Sam,customer501@example.com,-9057378354,"26 Street, City-86, State-17",20-04-31,Delivered,Flipkart,TRUE,11
FLI-608336,PID-5332,Phone,Books,7,770.98,17-04-31,CUST-8579,Chris,customer474@example.com,-7353896341,"451 Street, City-94, State-26",21-04-31,Delivered,Flipkart,TRUE,27
FLI-568367,PID-3624,Shoes,Accessories,1,297.76,18-04-31,CUST-1622,John,customer602@example.com,-7579087665,"266 Street, City-20, State-3",22-04-31,Delivered,Flipkart,FALSE,9
FLI-909952,PID-8174,Book,Books,10,127.54,19-04-31,CUST-6539,John,customer815@example.com,-9500255067,"35 Street, City-69, State-22",23-04-31,Cancelled,Flipkart,FALSE,28
FLI-770103,PID-1050,Book,Electronics,5,292.48,20-04-31,CUST-7827,Chris,customer49@example.com,-7634661705,"162 Street, City-29, State-16",24-04-31,Delivered,Flipkart,TRUE,14
FLI-357459,PID-4335,Watch,Books,9,400.99,21-04-31,CUST-1760,Taylor,customer334@example.com,-8109471024,"192 Street, City-13, State-15",25-04-31,In Transit,Flipkart,TRUE,15
FLI-770045,PID-1659,Watch,Electronics,8,552.8,22-04-31,CUST-1299,John,customer368@example.com,-8370679931,"16 Street, City-82, State-23",26-04-31,Delivered,Flipkart,TRUE,13
FLI-605548,PID-5573,Watch,Books,7,414.27,23-04-31,CUST-9698,Taylor,customer331@example.com,-7272377915,"403 Street, City-94, State-30",27-04-31,Cancelled,Flipkart,FALSE,16
FLI-387243,PID-1796,Headphones,Accessories,6,869.91,24-04-31,CUST-9472,Chris,customer580@example.com,-9025039374,"117 Street, City-54, State-15",28-04-31,Delivered,Flipkart,TRUE,15
FLI-197855,PID-6538,Shoes,Books,9,403.58,25-04-31,CUST-6178,Taylor,customer324@example.com,-8855175677,"295 Street, City-47, State-18",29-04-31,In Transit,Flipkart,FALSE,24
FLI-761839,PID-7592,Headphones,Accessories,2,140.06,26-04-31,CUST-3867,Taylor,customer390@example.com,-9551481880,"375 Street, City-20, State-1",30-04-31,Cancelled,Flipkart,TRUE,29
FLI-869980,PID-1261,Phone,Books,3,221.56,27-04-31,CUST-6600,Alex,customer234@example.com,-7240408739,"271 Street, City-2, State-1",01-05-31,Delivered,Flipkart,TRUE,25
FLI-922931,PID-1867,Watch,Electronics,8,688.05,28-04-31,CUST-1036,Jane,customer263@example.com,-8240407503,"15 Street, City-35, State-10",02-05-31,Cancelled,Flipkart,TRUE,13
FLI-289083,PID-9378,Watch,Fashion,5,305.38,29-04-31,CUST-4851,Chris,customer643@example.com,-8159830688,"49 Street, City-95, State-22",03-05-31,In Transit,Flipkart,FALSE,14
FLI-806891,PID-4832,Book,Books,6,978.11,30-04-31,CUST-7169,Taylor,customer452@example.com,-8399232156,"405 Street, City-98, State-15",04-05-31,Delivered,Flipkart,TRUE,18
FLI-438534,PID-7724,Laptop,Electronics,1,382.34,01-05-31,CUST-1628,John,customer101@example.com,-8503591953,"239 Street, City-5, State-15",05-05-31,Cancelled,Flipkart,TRUE,30
FLI-359027,PID-3706,Watch,Accessories,9,135.97,02-05-31,CUST-6335,John,customer709@example.com,-8081998829,"113 Street, City-41, State-5",06-05-31,Delivered,Flipkart,FALSE,21
FLI-864576,PID-6394,Laptop,Electronics,7,937.41,03-05-31,CUST-3882,Alex,customer793@example.com,-9079137060,"367 Street, City-8, State-13",07-05-31,In Transit,Flipkart,FALSE,19
FLI-478647,PID-2853,Shoes,Books,4,568.77,04-05-31,CUST-5365,Jane,customer588@example.com,-8461340379,"462 Street, City-10, State-1",08-05-31,Cancelled,Flipkart,FALSE,28
FLI-159101,PID-1710,Phone,Accessories,4,800.37,05-05-31,CUST-2114,Taylor,customer997@example.com,-9053246516,"394 Street, City-68, State-6",09-05-31,In Transit,Flipkart,TRUE,14
FLI-983603,PID-1642,Headphones,Electronics,9,730.3,06-05-31,CUST-3446,Jane,customer343@example.com,-8532990838,"28 Street, City-20, State-29",10-05-31,In Transit,Flipkart,FALSE,20
FLI-410701,PID-1550,Phone,Electronics,9,645.02,07-05-31,CUST-1791,Jane,customer138@example.com,-7377119263,"19 Street, City-87, State-8",11-05-31,In Transit,Flipkart,FALSE,21
FLI-552927,PID-1427,Book,Books,10,359.52,08-05-31,CUST-1857,Jane,customer762@example.com,-8721695546,"356 Street, City-15, State-15",12-05-31,In Transit,Flipkart,FALSE,12
FLI-642687,PID-4662,Phone,Electronics,3,267.79,09-05-31,CUST-2897,Chris,customer641@example.com,-8333470566,"429 Street, City-73, State-16",13-05-31,Cancelled,Flipkart,FALSE,15
FLI-875526,PID-2935,Watch,Fashion,9,583.59,10-05-31,CUST-8085,Alex,customer581@example.com,-9989471130,"431 Street, City-96, State-11",14-05-31,Cancelled,Flipkart,FALSE,17
FLI-215615,PID-2945,Laptop,Electronics,5,607.41,11-05-31,CUST-6186,Alex,customer110@example.com,-7205221653,"499 Street, City-99, State-26",15-05-31,Cancelled,Flipkart,FALSE,14
FLI-527354,PID-5451,Phone,Accessories,4,402.26,12-05-31,CUST-6592,Chris,customer449@example.com,-8525817958,"364 Street, City-6, State-1",16-05-31,In Transit,Flipkart,TRUE,23
FLI-572306,PID-5053,Book,Accessories,10,433.37,13-05-31,CUST-2789,Taylor,customer237@example.com,-8023032651,"393 Street, City-26, State-9",17-05-31,Delivered,Flipkart,TRUE,19
FLI-313942,PID-6343,Laptop,Electronics,1,292.71,14-05-31,CUST-3447,Alex,customer333@example.com,-8107577011,"193 Street, City-21, State-13",18-05-31,Delivered,Flipkart,TRUE,14
FLI-558512,PID-9157,Book,Accessories,6,817.28,15-05-31,CUST-4104,Jane,customer92@example.com,-9028778540,"183 Street, City-58, State-12",19-05-31,In Transit,Flipkart,TRUE,8
FLI-237154,PID-3227,Laptop,Fashion,2,956.77,16-05-31,CUST-2355,Jane,customer385@example.com,-9813193532,"424 Street, City-20, State-30",20-05-31,Delivered,Flipkart,TRUE,15
FLI-504709,PID-9567,Shoes,Accessories,8,956.88,17-05-31,CUST-9228,Chris,customer372@example.com,-7438870653,"13 Street, City-7, State-11",21-05-31,Delivered,Flipkart,TRUE,24
FLI-112955,PID-7836,Headphones,Accessories,3,682.04,18-05-31,CUST-1189,Alex,customer180@example.com,-8455141794,"315 Street, City-47, State-7",22-05-31,Delivered,Flipkart,FALSE,8
FLI-119132,PID-9823,Phone,Electronics,10,656.64,19-05-31,CUST-5140,Chris,customer481@example.com,-8077935465,"17 Street, City-4, State-10",23-05-31,In Transit,Flipkart,TRUE,20
FLI-268489,PID-5599,Headphones,Books,5,256.29,20-05-31,CUST-4990,Sam,customer266@example.com,-7354816934,"249 Street, City-49, State-14",24-05-31,In Transit,Flipkart,FALSE,7
FLI-493100,PID-2187,Shoes,Fashion,1,898.5,21-05-31,CUST-5299,Alex,customer550@example.com,-8005086900,"301 Street, City-23, State-27",25-05-31,Delivered,Flipkart,FALSE,15
FLI-511555,PID-2458,Laptop,Electronics,5,712.47,22-05-31,CUST-1275,Taylor,customer313@example.com,-9915447689,"53 Street, City-8, State-1",26-05-31,In Transit,Flipkart,TRUE,30
FLI-707238,PID-1758,Watch,Fashion,8,175.43,23-05-31,CUST-8317,John,customer70@example.com,-7708896249,"97 Street, City-55, State-13",27-05-31,In Transit,Flipkart,FALSE,7
FLI-910655,PID-5751,Phone,Electronics,10,424.38,24-05-31,CUST-2298,Chris,customer39@example.com,-7268834897,"409 Street, City-59, State-30",28-05-31,In Transit,Flipkart,TRUE,14
FLI-526794,PID-4523,Phone,Fashion,7,624.85,25-05-31,CUST-1199,Sam,customer971@example.com,-9507269216,"149 Street, City-83, State-21",29-05-31,Cancelled,Flipkart,TRUE,14
FLI-689987,PID-2862,Headphones,Accessories,8,623.94,26-05-31,CUST-7142,Jane,customer474@example.com,-8915842231,"71 Street, City-76, State-26",30-05-31,Delivered,Flipkart,TRUE,16
FLI-280560,PID-5934,Book,Accessories,2,994.86,27-05-31,CUST-3695,Taylor,customer378@example.com,-8813549446,"4 Street, City-67, State-20",31-05-31,In Transit,Flipkart,FALSE,24
FLI-271035,PID-5874,Laptop,Fashion,8,383.22,28-05-31,CUST-5302,Alex,customer298@example.com,-7869776813,"329 Street, City-74, State-20",01-06-31,Delivered,Flipkart,TRUE,18
FLI-844935,PID-6491,Shoes,Accessories,9,484.71,29-05-31,CUST-1986,Alex,customer724@example.com,-9623525943,"493 Street, City-83, State-20",02-06-31,Cancelled,Flipkart,FALSE,16
FLI-807927,PID-9906,Phone,Books,2,814.8,30-05-31,CUST-7122,John,customer124@example.com,-7407289098,"383 Street, City-69, State-21",03-06-31,Delivered,Flipkart,FALSE,7
FLI-453496,PID-7685,Book,Accessories,9,683.1,31-05-31,CUST-7965,John,customer999@example.com,-7291771961,"445 Street, City-66, State-14",04-06-31,Delivered,Flipkart,FALSE,25
FLI-669420,PID-1379,Book,Fashion,3,400.61,01-06-31,CUST-4269,Jane,customer287@example.com,-8733629018,"412 Street, City-63, State-7",05-06-31,Cancelled,Flipkart,TRUE,18
FLI-848877,PID-4054,Book,Books,5,971.5,02-06-31,CUST-5094,Taylor,customer908@example.com,-8556460387,"268 Street, City-45, State-25",06-06-31,In Transit,Flipkart,FALSE,11
FLI-534248,PID-8065,Phone,Accessories,3,275.95,03-06-31,CUST-9737,Taylor,customer884@example.com,-7894691701,"171 Street, City-77, State-10",07-06-31,In Transit,Flipkart,TRUE,25
FLI-987123,PID-1800,Watch,Books,1,701.99,04-06-31,CUST-5029,Sam,customer754@example.com,-7250003295,"303 Street, City-39, State-21",08-06-31,In Transit,Flipkart,TRUE,13
FLI-158382,PID-8518,Laptop,Accessories,2,152.62,05-06-31,CUST-1056,Jane,customer958@example.com,-8838754764,"253 Street, City-76, State-24",09-06-31,In Transit,Flipkart,TRUE,11
FLI-895285,PID-6027,Phone,Books,8,523.82,06-06-31,CUST-6782,Sam,customer852@example.com,-9586012554,"357 Street, City-68, State-26",10-06-31,Delivered,Flipkart,TRUE,28
FLI-215440,PID-4444,Laptop,Fashion,4,168.94,07-06-31,CUST-5687,Taylor,customer741@example.com,-8804567428,"364 Street, City-77, State-23",11-06-31,Cancelled,Flipkart,FALSE,28
FLI-570443,PID-1983,Laptop,Accessories,10,995.71,08-06-31,CUST-2714,Alex,customer355@example.com,-8384478043,"460 Street, City-94, State-11",12-06-31,In Transit,Flipkart,TRUE,8
FLI-333853,PID-9223,Laptop,Fashion,8,650.71,09-06-31,CUST-8280,Alex,customer229@example.com,-7063525864,"178 Street, City-58, State-30",13-06-31,Cancelled,Flipkart,TRUE,29
FLI-398185,PID-8308,Book,Books,3,658.68,10-06-31,CUST-3707,Taylor,customer858@example.com,-9750932588,"131 Street, City-6, State-12",14-06-31,In Transit,Flipkart,TRUE,13
FLI-540823,PID-9165,Watch,Accessories,1,142.55,11-06-31,CUST-4893,John,customer280@example.com,-9520764979,"350 Street, City-52, State-15",15-06-31,In Transit,Flipkart,FALSE,8
FLI-473672,PID-4081,Laptop,Accessories,4,694.28,12-06-31,CUST-5820,Jane,customer578@example.com,-7241908199,"266 Street, City-96, State-19",16-06-31,Cancelled,Flipkart,FALSE,27
FLI-512745,PID-7368,Watch,Accessories,6,936.77,13-06-31,CUST-2649,Jane,customer607@example.com,-8161537506,"305 Street, City-90, State-7",17-06-31,Cancelled,Flipkart,TRUE,18
FLI-358013,PID-9969,Shoes,Books,2,289.18,14-06-31,CUST-2574,Taylor,customer992@example.com,-7025748324,"161 Street, City-27, State-3",18-06-31,Delivered,Flipkart,TRUE,12
FLI-587218,PID-6591,Headphones,Electronics,5,211.73,15-06-31,CUST-1593,Sam,customer727@example.com,-9600812177,"80 Street, City-58, State-27",19-06-31,In Transit,Flipkart,FALSE,15
FLI-636979,PID-5539,Book,Books,8,304.01,16-06-31,CUST-2721,Alex,customer474@example.com,-9962847744,"66 Street, City-82, State-28",20-06-31,Delivered,Flipkart,FALSE,10
FLI-522936,PID-3252,Phone,Electronics,3,162.18,17-06-31,CUST-8764,John,customer192@example.com,-7108146109,"203 Street, City-63, State-21",21-06-31,In Transit,Flipkart,TRUE,7
FLI-699202,PID-6508,Laptop,Electronics,2,760.05,18-06-31,CUST-6848,John,customer510@example.com,-8780223102,"232 Street, City-22, State-23",22-06-31,Delivered,Flipkart,FALSE,27
FLI-276000,PID-6081,Headphones,Accessories,7,792.01,19-06-31,CUST-8734,Alex,customer316@example.com,-7230819403,"34 Street, City-61, State-3",23-06-31,In Transit,Flipkart,TRUE,19
FLI-888666,PID-6869,Book,Fashion,8,309.47,20-06-31,CUST-6350,Chris,customer628@example.com,-9072956323,"201 Street, City-28, State-9",24-06-31,Delivered,Flipkart,FALSE,26
FLI-430173,PID-8370,Headphones,Accessories,1,597.78,21-06-31,CUST-6779,Taylor,customer39@example.com,-9224309011,"157 Street, City-3, State-22",25-06-31,Delivered,Flipkart,FALSE,10
FLI-941473,PID-2357,Watch,Books,9,736.89,22-06-31,CUST-7944,Sam,customer22@example.com,-9871435875,"442 Street, City-54, State-2",26-06-31,In Transit,Flipkart,FALSE,14
FLI-321925,PID-7142,Laptop,Books,5,371.52,23-06-31,CUST-1111,Taylor,customer891@example.com,-7050622234,"217 Street, City-94, State-28",27-06-31,In Transit,Flipkart,FALSE,13
FLI-891158,PID-4420,Shoes,Accessories,10,940.75,24-06-31,CUST-5320,Sam,customer664@example.com,-9242545184,"323 Street, City-91, State-2",28-06-31,Cancelled,Flipkart,FALSE,28
FLI-696625,PID-1614,Watch,Accessories,9,908.19,25-06-31,CUST-4128,Jane,customer606@example.com,-8975712156,"3 Street, City-73, State-9",29-06-31,In Transit,Flipkart,FALSE,19
FLI-782877,PID-4209,Phone,Electronics,3,303.62,26-06-31,CUST-2166,Taylor,customer355@example.com,-7861105144,"86 Street, City-43, State-4",30-06-31,Delivered,Flipkart,FALSE,22
FLI-867834,PID-7811,Headphones,Fashion,10,168.35,27-06-31,CUST-7851,Alex,customer428@example.com,-7895629804,"414 Street, City-60, State-15",01-07-31,Cancelled,Flipkart,TRUE,15
FLI-123261,PID-3136,Book,Accessories,2,758.08,28-06-31,CUST-3416,Sam,customer778@example.com,-8319134640,"190 Street, City-74, State-23",02-07-31,Cancelled,Flipkart,TRUE,28
FLI-508714,PID-4101,Shoes,Books,2,235.06,29-06-31,CUST-4949,Sam,customer950@example.com,-7520143210,"331 Street, City-68, State-21",03-07-31,In Transit,Flipkart,FALSE,8
FLI-919084,PID-1604,Laptop,Electronics,9,600.26,30-06-31,CUST-9832,Alex,customer852@example.com,-9736477353,"415 Street, City-61, State-9",04-07-31,In Transit,Flipkart,FALSE,28
FLI-348975,PID-9393,Headphones,Electronics,7,437.02,01-07-31,CUST-3065,John,customer194@example.com,-8058222327,"107 Street, City-92, State-12",05-07-31,Delivered,Flipkart,FALSE,25
FLI-476724,PID-6224,Phone,Accessories,5,550.74,02-07-31,CUST-8395,Chris,customer604@example.com,-8196560848,"176 Street, City-30, State-24",06-07-31,Delivered,Flipkart,FALSE,16
FLI-471346,PID-8827,Headphones,Accessories,7,887.22,03-07-31,CUST-5151,Chris,customer588@example.com,-9672664125,"427 Street, City-2, State-16",07-07-31,Cancelled,Flipkart,FALSE,28
FLI-695622,PID-6167,Watch,Accessories,9,238.18,04-07-31,CUST-8245,Chris,customer60@example.com,-8675565913,"101 Street, City-92, State-16",08-07-31,In Transit,Flipkart,FALSE,17
FLI-797287,PID-1229,Headphones,Fashion,8,148.3,05-07-31,CUST-4734,Sam,customer129@example.com,-8570239142,"464 Street, City-82, State-18",09-07-31,Cancelled,Flipkart,FALSE,12
FLI-434434,PID-2780,Laptop,Fashion,10,766.46,06-07-31,CUST-6673,John,customer775@example.com,-7274535457,"118 Street, City-79, State-9",10-07-31,In Transit,Flipkart,TRUE,21
FLI-653644,PID-6713,Watch,Accessories,7,980.31,07-07-31,CUST-2823,Jane,customer907@example.com,-7112522754,"103 Street, City-88, State-19",11-07-31,Cancelled,Flipkart,FALSE,10
FLI-798016,PID-3852,Phone,Accessories,9,924.86,08-07-31,CUST-1995,John,customer939@example.com,-9187760213,"159 Street, City-56, State-25",12-07-31,In Transit,Flipkart,FALSE,22
FLI-690370,PID-1685,Shoes,Fashion,9,343.7,09-07-31,CUST-6105,Chris,customer281@example.com,-7354318160,"364 Street, City-73, State-11",13-07-31,Delivered,Flipkart,FALSE,28
FLI-402935,PID-8934,Phone,Electronics,5,623.75,10-07-31,CUST-3371,Chris,customer425@example.com,-7697494369,"84 Street, City-31, State-21",14-07-31,In Transit,Flipkart,FALSE,9
FLI-382676,PID-6010,Phone,Fashion,3,621.03,11-07-31,CUST-1374,Alex,customer252@example.com,-9754277810,"327 Street, City-83, State-12",15-07-31,Delivered,Flipkart,FALSE,18
FLI-388286,PID-1107,Shoes,Fashion,10,652.61,12-07-31,CUST-2155,Alex,customer686@example.com,-8842120685,"434 Street, City-5, State-19",16-07-31,Delivered,Flipkart,TRUE,20
FLI-841788,PID-9727,Book,Accessories,8,605.85,13-07-31,CUST-8378,John,customer901@example.com,-7687132613,"20 Street, City-41, State-2",17-07-31,In Transit,Flipkart,TRUE,12
FLI-513951,PID-5158,Phone,Fashion,1,940.17,14-07-31,CUST-3739,John,customer501@example.com,-7252250658,"165 Street, City-80, State-26",18-07-31,In Transit,Flipkart,TRUE,27
FLI-356370,PID-8344,Watch,Accessories,10,507.79,15-07-31,CUST-9353,Alex,customer304@example.com,-8098653287,"470 Street, City-38, State-1",19-07-31,Cancelled,Flipkart,TRUE,28
FLI-981552,PID-6853,Book,Electronics,6,985.81,16-07-31,CUST-7172,Jane,customer347@example.com,-7936530952,"148 Street, City-39, State-18",20-07-31,Delivered,Flipkart,FALSE,18
FLI-632154,PID-4328,Laptop,Fashion,8,976.93,17-07-31,CUST-1246,John,customer137@example.com,-7200870226,"404 Street, City-50, State-23",21-07-31,Delivered,Flipkart,TRUE,20
FLI-920041,PID-6161,Book,Accessories,8,616.74,18-07-31,CUST-6006,Jane,customer63@example.com,-8674606954,"258 Street, City-86, State-11",22-07-31,Delivered,Flipkart,FALSE,22
FLI-929569,PID-7433,Headphones,Books,1,642.22,19-07-31,CUST-9375,Alex,customer376@example.com,-7553457202,"128 Street, City-37, State-20",23-07-31,Cancelled,Flipkart,FALSE,30
FLI-770187,PID-3439,Watch,Fashion,1,122.35,20-07-31,CUST-5492,Sam,customer682@example.com,-7293397426,"209 Street, City-51, State-23",24-07-31,Cancelled,Flipkart,FALSE,23
FLI-332734,PID-6550,Book,Electronics,2,722.6,21-07-31,CUST-5535,John,customer295@example.com,-7643782935,"26 Street, City-1, State-1",25-07-31,In Transit,Flipkart,FALSE,17
FLI-768386,PID-8777,Watch,Books,3,821.82,22-07-31,CUST-5003,Sam,customer819@example.com,-8107273454,"251 Street, City-75, State-23",26-07-31,Delivered,Flipkart,FALSE,17
FLI-881865,PID-2806,Headphones,Accessories,4,440.39,23-07-31,CUST-9316,John,customer311@example.com,-7283530896,"390 Street, City-99, State-12",27-07-31,Delivered,Flipkart,FALSE,15
FLI-348546,PID-7322,Watch,Accessories,3,172.42,24-07-31,CUST-8011,John,customer79@example.com,-9875565503,"162 Street, City-72, State-23",28-07-31,Cancelled,Flipkart,FALSE,18
FLI-829444,PID-4801,Watch,Accessories,9,796.26,25-07-31,CUST-8383,Sam,customer956@example.com,-8837052208,"205 Street, City-24, State-2",29-07-31,Delivered,Flipkart,FALSE,10
