OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,PrimeDelivery,WarehouseLocation
AMA-506508,PID-1730,Book,Electronics,8,708.36,2027-12-11,CUST-1269,John,customer318@example.com,+91-7948132556,"414 Street, City-64, State-14",2027-12-15,Delivered,Amazon,True,South
AMA-769716,PID-7608,Watch,Accessories,7,750.43,2027-12-12,CUST-2119,Sam,customer536@example.com,+91-9731351767,"471 Street, City-88, State-11",2027-12-16,Delivered,Amazon,False,South
AMA-614318,PID-7831,Headphones,Fashion,8,436.15,2027-12-13,CUST-2181,Taylor,customer894@example.com,+91-7438626660,"430 Street, City-63, State-2",2027-12-17,Cancelled,Amazon,False,West
AMA-250322,PID-9037,Laptop,Accessories,10,922.25,2027-12-14,CUST-5384,John,customer990@example.com,+91-8516903545,"269 Street, City-50, State-23",2027-12-18,Cancelled,Amazon,False,East
AMA-469111,PID-3988,Phone,Electronics,3,302.98,2027-12-15,CUST-3564,Jane,customer698@example.com,+91-7514468561,"1 Street, City-91, State-21",2027-12-19,Delivered,Amazon,True,South
AMA-240211,PID-6761,Phone,Books,4,776.69,2027-12-16,CUST-9972,John,customer177@example.com,+91-8350687084,"22 Street, City-65, State-15",2027-12-20,In Transit,Amazon,True,North
AMA-935069,PID-3905,Laptop,Books,7,356.13,2027-12-17,CUST-7759,Sam,customer705@example.com,+91-9839404818,"418 Street, City-61, State-3",2027-12-21,In Transit,Amazon,True,West
AMA-489697,PID-8664,Laptop,Books,8,144.3,2027-12-18,CUST-6919,Sam,customer331@example.com,+91-9543969820,"412 Street, City-40, State-5",2027-12-22,In Transit,Amazon,False,East
AMA-488590,PID-2832,Laptop,Electronics,6,840.93,2027-12-19,CUST-4663,Jane,customer701@example.com,+91-8671327392,"77 Street, City-92, State-2",2027-12-23,Delivered,Amazon,False,West
AMA-143163,PID-9840,Phone,Fashion,3,779.14,2027-12-20,CUST-9239,Sam,customer66@example.com,+91-9426080795,"147 Street, City-54, State-9",2027-12-24,Delivered,Amazon,True,West
AMA-953268,PID-4951,Headphones,Books,5,773.29,2027-12-21,CUST-9079,Jane,customer933@example.com,+91-7679176229,"403 Street, City-85, State-2",2027-12-25,In Transit,Amazon,False,West
AMA-529264,PID-9107,Book,Electronics,5,437.45,2027-12-22,CUST-8044,Alex,customer243@example.com,+91-8185077472,"437 Street, City-73, State-16",2027-12-26,In Transit,Amazon,True,South
AMA-976672,PID-8767,Watch,Books,10,513.96,2027-12-23,CUST-9247,John,customer989@example.com,+91-9707679766,"82 Street, City-84, State-24",2027-12-27,In Transit,Amazon,True,West
AMA-285623,PID-8434,Watch,Accessories,10,754.88,2027-12-24,CUST-1562,Chris,customer699@example.com,+91-8865947663,"72 Street, City-85, State-5",2027-12-28,Cancelled,Amazon,False,North
AMA-207042,PID-5419,Phone,Accessories,1,308.4,2027-12-25,CUST-8010,Jane,customer848@example.com,+91-9531135402,"204 Street, City-37, State-16",2027-12-29,In Transit,Amazon,True,East
AMA-314386,PID-2669,Watch,Books,10,585.8,2027-12-26,CUST-7322,Chris,customer349@example.com,+91-8170784686,"355 Street, City-45, State-7",2027-12-30,Cancelled,Amazon,False,South
AMA-788604,PID-6874,Watch,Accessories,10,729.37,2027-12-27,CUST-2439,John,customer98@example.com,+91-7059436104,"209 Street, City-56, State-12",2027-12-31,Delivered,Amazon,False,North
AMA-708310,PID-9289,Phone,Electronics,7,242.74,2027-12-28,CUST-7557,Sam,customer569@example.com,+91-9334876758,"258 Street, City-85, State-16",2028-01-01,In Transit,Amazon,True,North
AMA-771647,PID-4661,Book,Accessories,4,837.45,2027-12-29,CUST-4811,Chris,customer237@example.com,+91-8016386932,"4 Street, City-62, State-19",2028-01-02,Delivered,Amazon,True,West
AMA-239459,PID-6591,Headphones,Accessories,4,925.72,2027-12-30,CUST-1329,Chris,customer641@example.com,+91-7512070758,"137 Street, City-5, State-8",2028-01-03,Delivered,Amazon,True,South
AMA-515638,PID-8947,Phone,Electronics,10,668.5,2027-12-31,CUST-1211,Taylor,customer853@example.com,+91-8565918422,"250 Street, City-58, State-27",2028-01-04,In Transit,Amazon,False,West
AMA-279743,PID-9914,Headphones,Accessories,5,575.97,2028-01-01,CUST-6984,John,customer903@example.com,+91-7892279987,"247 Street, City-39, State-7",2028-01-05,Delivered,Amazon,True,East
AMA-902408,PID-8302,Book,Electronics,10,738.48,2028-01-02,CUST-2074,John,customer144@example.com,+91-8541441289,"323 Street, City-26, State-25",2028-01-06,In Transit,Amazon,False,South
AMA-798274,PID-3315,Phone,Electronics,6,898.94,2028-01-03,CUST-3500,Sam,customer944@example.com,+91-8469376511,"109 Street, City-78, State-21",2028-01-07,In Transit,Amazon,True,West
AMA-226471,PID-9679,Laptop,Books,5,887.1,2028-01-04,CUST-1726,Jane,customer897@example.com,+91-7606609862,"472 Street, City-64, State-11",2028-01-08,Cancelled,Amazon,False,East
AMA-478255,PID-3023,Watch,Books,3,441.8,2028-01-05,CUST-2677,Sam,customer584@example.com,+91-9704110365,"45 Street, City-77, State-14",2028-01-09,Delivered,Amazon,True,East
AMA-555311,PID-6694,Headphones,Electronics,10,649.8,2028-01-06,CUST-2174,Jane,customer104@example.com,+91-7004082150,"38 Street, City-24, State-23",2028-01-10,Delivered,Amazon,True,West
AMA-779534,PID-4462,Headphones,Fashion,10,785.56,2028-01-07,CUST-6338,Taylor,customer6@example.com,+91-9669985716,"158 Street, City-30, State-5",2028-01-11,Delivered,Amazon,True,South
AMA-978314,PID-2354,Phone,Accessories,8,522.62,2028-01-08,CUST-1722,Sam,customer854@example.com,+91-7014242498,"328 Street, City-2, State-27",2028-01-12,Delivered,Amazon,False,West
AMA-325097,PID-9239,Watch,Electronics,4,122.98,2028-01-09,CUST-9630,Alex,customer771@example.com,+91-9937354784,"252 Street, City-80, State-19",2028-01-13,In Transit,Amazon,False,East
AMA-648376,PID-5170,Headphones,Accessories,1,875.87,2028-01-10,CUST-3238,Sam,customer726@example.com,+91-7427156921,"254 Street, City-91, State-24",2028-01-14,In Transit,Amazon,False,East
AMA-193964,PID-6200,Shoes,Books,2,184.23,2028-01-11,CUST-4938,Chris,customer327@example.com,+91-9835793218,"37 Street, City-96, State-17",2028-01-15,In Transit,Amazon,True,North
AMA-751131,PID-3082,Watch,Electronics,6,237.86,2028-01-12,CUST-3464,Chris,customer372@example.com,+91-9964795982,"162 Street, City-6, State-3",2028-01-16,In Transit,Amazon,False,West
AMA-581079,PID-9918,Book,Electronics,3,128.61,2028-01-13,CUST-2434,Chris,customer302@example.com,+91-8690264238,"136 Street, City-66, State-3",2028-01-17,In Transit,Amazon,False,West
AMA-524403,PID-3518,Headphones,Books,9,362.6,2028-01-14,CUST-8416,Chris,customer394@example.com,+91-8912465612,"329 Street, City-65, State-19",2028-01-18,Delivered,Amazon,False,East
AMA-747603,PID-1513,Headphones,Books,10,808.85,2028-01-15,CUST-1286,Alex,customer181@example.com,+91-9790009744,"230 Street, City-82, State-7",2028-01-19,Delivered,Amazon,True,West
AMA-105379,PID-8451,Book,Fashion,2,159.55,2028-01-16,CUST-1359,Sam,customer260@example.com,+91-8787763566,"239 Street, City-15, State-8",2028-01-20,Delivered,Amazon,True,South
AMA-568513,PID-8128,Laptop,Fashion,1,331.55,2028-01-17,CUST-2295,Taylor,customer398@example.com,+91-9986499341,"343 Street, City-7, State-12",2028-01-21,In Transit,Amazon,True,South
AMA-812535,PID-5119,Book,Books,5,714.04,2028-01-18,CUST-7744,Sam,customer133@example.com,+91-8128584462,"4 Street, City-84, State-15",2028-01-22,Delivered,Amazon,False,South
AMA-893692,PID-3036,Headphones,Fashion,5,802.39,2028-01-19,CUST-6899,Chris,customer723@example.com,+91-7078021884,"456 Street, City-45, State-3",2028-01-23,Delivered,Amazon,False,West
AMA-945726,PID-2979,Laptop,Electronics,9,149.14,2028-01-20,CUST-2275,Alex,customer112@example.com,+91-8273788183,"143 Street, City-7, State-28",2028-01-24,Cancelled,Amazon,False,North
AMA-453571,PID-8451,Phone,Accessories,4,407.44,2028-01-21,CUST-3904,Taylor,customer78@example.com,+91-9652929703,"48 Street, City-83, State-17",2028-01-25,Cancelled,Amazon,True,South
AMA-723564,PID-9110,Laptop,Fashion,9,385.0,2028-01-22,CUST-3188,John,customer606@example.com,+91-7321568211,"365 Street, City-69, State-13",2028-01-26,In Transit,Amazon,False,North
AMA-565862,PID-6526,Laptop,Electronics,5,840.88,2028-01-23,CUST-5738,Alex,customer141@example.com,+91-7401544093,"437 Street, City-92, State-26",2028-01-27,In Transit,Amazon,True,North
AMA-482105,PID-4823,Shoes,Fashion,9,343.02,2028-01-24,CUST-2493,Sam,customer839@example.com,+91-8133388045,"165 Street, City-74, State-20",2028-01-28,Cancelled,Amazon,False,West
AMA-249939,PID-2887,Phone,Electronics,10,170.39,2028-01-25,CUST-9669,Alex,customer536@example.com,+91-7448626450,"382 Street, City-17, State-7",2028-01-29,In Transit,Amazon,False,East
AMA-522981,PID-9773,Watch,Accessories,6,864.36,2028-01-26,CUST-4941,Chris,customer29@example.com,+91-7069281727,"222 Street, City-60, State-5",2028-01-30,In Transit,Amazon,True,West
AMA-588344,PID-5594,Phone,Electronics,5,662.85,2028-01-27,CUST-5608,Alex,customer537@example.com,+91-8075213774,"411 Street, City-29, State-20",2028-01-31,In Transit,Amazon,False,East
AMA-794680,PID-2682,Watch,Electronics,9,657.22,2028-01-28,CUST-8119,Taylor,customer432@example.com,+91-8858172637,"413 Street, City-87, State-5",2028-02-01,Delivered,Amazon,True,South
AMA-372253,PID-3751,Headphones,Books,2,413.76,2028-01-29,CUST-1994,Sam,customer588@example.com,+91-8356758836,"344 Street, City-11, State-6",2028-02-02,Cancelled,Amazon,True,West
AMA-374012,PID-2548,Shoes,Books,10,379.39,2028-01-30,CUST-2032,John,customer138@example.com,+91-9093602253,"282 Street, City-62, State-19",2028-02-03,Cancelled,Amazon,True,East
AMA-308217,PID-6907,Book,Fashion,4,570.54,2028-01-31,CUST-9052,Chris,customer108@example.com,+91-8964078492,"120 Street, City-9, State-28",2028-02-04,In Transit,Amazon,True,East
AMA-558579,PID-2739,Headphones,Fashion,4,740.15,2028-02-01,CUST-1180,John,customer433@example.com,+91-7472136636,"261 Street, City-93, State-4",2028-02-05,Delivered,Amazon,False,North
AMA-854456,PID-9238,Shoes,Accessories,3,667.51,2028-02-02,CUST-3615,John,customer704@example.com,+91-8707605489,"353 Street, City-81, State-21",2028-02-06,Delivered,Amazon,True,North
AMA-267287,PID-6553,Watch,Books,2,410.56,2028-02-03,CUST-8247,Alex,customer657@example.com,+91-9661289750,"329 Street, City-73, State-17",2028-02-07,Cancelled,Amazon,False,South
AMA-534512,PID-9915,Watch,Accessories,9,369.04,2028-02-04,CUST-9547,Sam,customer594@example.com,+91-8825204650,"59 Street, City-95, State-24",2028-02-08,In Transit,Amazon,False,South
AMA-332839,PID-1950,Watch,Fashion,3,547.45,2028-02-05,CUST-2332,Taylor,customer12@example.com,+91-8472842015,"462 Street, City-83, State-19",2028-02-09,Cancelled,Amazon,False,East
AMA-927407,PID-7232,Laptop,Accessories,10,155.09,2028-02-06,CUST-2291,Jane,customer755@example.com,+91-9124220834,"382 Street, City-8, State-7",2028-02-10,In Transit,Amazon,True,East
AMA-858527,PID-4970,Headphones,Electronics,9,738.29,2028-02-07,CUST-3391,Alex,customer554@example.com,+91-7307922736,"109 Street, City-55, State-13",2028-02-11,Cancelled,Amazon,False,East
AMA-702786,PID-4442,Shoes,Accessories,7,329.54,2028-02-08,CUST-9472,Chris,customer606@example.com,+91-8349238111,"289 Street, City-49, State-12",2028-02-12,Delivered,Amazon,True,East
AMA-248798,PID-2618,Laptop,Accessories,8,791.65,2028-02-09,CUST-4476,Taylor,customer322@example.com,+91-8325633668,"360 Street, City-8, State-6",2028-02-13,Delivered,Amazon,True,East
AMA-819261,PID-7646,Laptop,Fashion,9,433.8,2028-02-10,CUST-7810,Taylor,customer925@example.com,+91-8149710346,"472 Street, City-69, State-12",2028-02-14,Cancelled,Amazon,False,West
AMA-634359,PID-7312,Book,Fashion,5,504.44,2028-02-11,CUST-1192,Chris,customer219@example.com,+91-8992148522,"137 Street, City-82, State-25",2028-02-15,Cancelled,Amazon,False,South
AMA-419312,PID-4946,Headphones,Books,9,293.85,2028-02-12,CUST-7005,Taylor,customer537@example.com,+91-9988464745,"197 Street, City-28, State-10",2028-02-16,Cancelled,Amazon,True,West
AMA-564550,PID-7528,Watch,Electronics,6,338.17,2028-02-13,CUST-6668,Alex,customer264@example.com,+91-7223855592,"300 Street, City-48, State-8",2028-02-17,In Transit,Amazon,False,West
AMA-111910,PID-4765,Laptop,Books,3,752.15,2028-02-14,CUST-5076,Jane,customer253@example.com,+91-7477123615,"30 Street, City-71, State-8",2028-02-18,Delivered,Amazon,True,North
AMA-742623,PID-2300,Watch,Accessories,7,250.94,2028-02-15,CUST-5465,Chris,customer993@example.com,+91-9025838518,"103 Street, City-88, State-20",2028-02-19,Delivered,Amazon,False,South
AMA-249320,PID-8465,Shoes,Fashion,9,382.32,2028-02-16,CUST-8199,Jane,customer934@example.com,+91-9381099360,"92 Street, City-15, State-28",2028-02-20,Cancelled,Amazon,False,North
AMA-848913,PID-4371,Phone,Electronics,8,865.26,2028-02-17,CUST-4335,John,customer35@example.com,+91-8485641394,"68 Street, City-3, State-25",2028-02-21,Cancelled,Amazon,False,East
AMA-155789,PID-2086,Book,Accessories,3,794.46,2028-02-18,CUST-2055,Taylor,customer587@example.com,+91-8641924761,"492 Street, City-34, State-3",2028-02-22,Delivered,Amazon,False,South
AMA-899778,PID-9679,Laptop,Books,6,594.4,2028-02-19,CUST-7971,Alex,customer858@example.com,+91-8716408168,"415 Street, City-56, State-7",2028-02-23,Delivered,Amazon,False,West
AMA-481052,PID-9315,Book,Electronics,5,574.22,2028-02-20,CUST-2334,Alex,customer979@example.com,+91-9937099950,"467 Street, City-75, State-2",2028-02-24,Cancelled,Amazon,True,East
AMA-612685,PID-9889,Headphones,Accessories,7,466.6,2028-02-21,CUST-8930,John,customer78@example.com,+91-7777003711,"344 Street, City-84, State-17",2028-02-25,Delivered,Amazon,True,West
AMA-603880,PID-8238,Book,Accessories,8,210.4,2028-02-22,CUST-6879,Chris,customer792@example.com,+91-7144942696,"451 Street, City-70, State-8",2028-02-26,Cancelled,Amazon,False,East
AMA-542265,PID-4863,Headphones,Books,9,117.75,2028-02-23,CUST-4939,Alex,customer184@example.com,+91-8892395965,"121 Street, City-93, State-19",2028-02-27,Cancelled,Amazon,False,South
AMA-755781,PID-2619,Laptop,Electronics,1,269.93,2028-02-24,CUST-5038,Sam,customer817@example.com,+91-9477736945,"429 Street, City-26, State-6",2028-02-28,Cancelled,Amazon,False,South
AMA-844869,PID-7448,Watch,Fashion,5,939.63,2028-02-25,CUST-9762,Alex,customer766@example.com,+91-9949393423,"417 Street, City-24, State-19",2028-02-29,In Transit,Amazon,True,South
AMA-498828,PID-1555,Laptop,Accessories,1,970.68,2028-02-26,CUST-7021,Sam,customer754@example.com,+91-8276056586,"114 Street, City-30, State-27",2028-03-01,Delivered,Amazon,True,West
AMA-712692,PID-4335,Watch,Fashion,3,595.55,2028-02-27,CUST-3679,Alex,customer704@example.com,+91-7587719495,"423 Street, City-27, State-14",2028-03-02,Delivered,Amazon,False,West
AMA-193299,PID-3125,Laptop,Accessories,3,346.14,2028-02-28,CUST-7446,Sam,customer207@example.com,+91-7261388291,"168 Street, City-23, State-2",2028-03-03,Cancelled,Amazon,True,North
AMA-752613,PID-7233,Phone,Accessories,3,971.35,2028-02-29,CUST-6362,Alex,customer342@example.com,+91-9938353731,"397 Street, City-5, State-21",2028-03-04,Delivered,Amazon,True,East
AMA-598967,PID-9695,Phone,Electronics,3,390.89,2028-03-01,CUST-6268,Chris,customer249@example.com,+91-9285554099,"191 Street, City-92, State-23",2028-03-05,Cancelled,Amazon,True,East
AMA-286951,PID-6609,Phone,Books,10,535.31,2028-03-02,CUST-9557,Taylor,customer967@example.com,+91-7009503033,"58 Street, City-33, State-6",2028-03-06,Cancelled,Amazon,True,East
AMA-326368,PID-4553,Laptop,Fashion,8,515.82,2028-03-03,CUST-6673,Sam,customer716@example.com,+91-9377791436,"471 Street, City-44, State-29",2028-03-07,In Transit,Amazon,False,West
AMA-672069,PID-9912,Watch,Electronics,2,868.14,2028-03-04,CUST-8155,John,customer178@example.com,+91-9483297590,"207 Street, City-84, State-13",2028-03-08,Delivered,Amazon,True,West
AMA-927131,PID-4556,Watch,Accessories,10,406.43,2028-03-05,CUST-5201,Taylor,customer993@example.com,+91-8811116849,"475 Street, City-60, State-3",2028-03-09,Cancelled,Amazon,True,North
AMA-342013,PID-8659,Laptop,Books,8,500.36,2028-03-06,CUST-9244,Sam,customer310@example.com,+91-9694283580,"300 Street, City-12, State-27",2028-03-10,Delivered,Amazon,False,North
AMA-619436,PID-9085,Phone,Fashion,2,368.58,2028-03-07,CUST-7407,Chris,customer239@example.com,+91-8457042583,"266 Street, City-8, State-24",2028-03-11,Delivered,Amazon,False,East
AMA-888482,PID-6797,Book,Electronics,3,347.25,2028-03-08,CUST-9170,Alex,customer451@example.com,+91-8758955942,"492 Street, City-27, State-16",2028-03-12,In Transit,Amazon,False,South
AMA-964422,PID-1600,Headphones,Electronics,7,240.44,2028-03-09,CUST-7247,Chris,customer552@example.com,+91-8605091939,"499 Street, City-16, State-30",2028-03-13,In Transit,Amazon,False,North
AMA-961713,PID-6529,Book,Fashion,5,125.17,2028-03-10,CUST-3589,Sam,customer903@example.com,+91-8153141908,"8 Street, City-44, State-1",2028-03-14,Delivered,Amazon,False,West
AMA-193017,PID-6388,Book,Books,1,466.91,2028-03-11,CUST-6271,Chris,customer744@example.com,+91-9075081800,"399 Street, City-60, State-1",2028-03-15,Delivered,Amazon,True,East
AMA-226745,PID-3142,Phone,Books,3,874.21,2028-03-12,CUST-1704,Alex,customer700@example.com,+91-7615084775,"196 Street, City-12, State-16",2028-03-16,Delivered,Amazon,False,West
AMA-452508,PID-8988,Headphones,Fashion,9,901.44,2028-03-13,CUST-9482,John,customer599@example.com,+91-8422116156,"416 Street, City-92, State-19",2028-03-17,Delivered,Amazon,True,South
AMA-369564,PID-5676,Phone,Accessories,5,836.52,2028-03-14,CUST-6762,Jane,customer401@example.com,+91-7299967610,"122 Street, City-9, State-11",2028-03-18,Cancelled,Amazon,False,East
AMA-238648,PID-2378,Laptop,Accessories,8,742.36,2028-03-15,CUST-1519,Chris,customer108@example.com,+91-8539429538,"256 Street, City-68, State-16",2028-03-19,In Transit,Amazon,False,South
AMA-938206,PID-6431,Book,Fashion,4,838.04,2028-03-16,CUST-8660,Sam,customer202@example.com,+91-9947754205,"220 Street, City-98, State-26",2028-03-20,Delivered,Amazon,True,West
AMA-326241,PID-7141,Book,Fashion,10,663.62,2028-03-17,CUST-9947,Chris,customer242@example.com,+91-7558180515,"166 Street, City-9, State-24",2028-03-21,Cancelled,Amazon,True,North
AMA-817804,PID-1386,Book,Fashion,1,119.33,2028-03-18,CUST-5059,Alex,customer58@example.com,+91-7569199240,"391 Street, City-50, State-17",2028-03-22,Cancelled,Amazon,True,North
AMA-346948,PID-8267,Watch,Fashion,7,494.61,2028-03-19,CUST-2893,Jane,customer495@example.com,+91-9124501884,"220 Street, City-68, State-17",2028-03-23,Delivered,Amazon,True,West
AMA-110787,PID-2877,Phone,Accessories,8,219.99,2028-03-20,CUST-7732,Chris,customer468@example.com,+91-8423757050,"178 Street, City-81, State-7",2028-03-24,Delivered,Amazon,True,East
AMA-174414,PID-5802,Watch,Electronics,4,199.64,2028-03-21,CUST-9893,Alex,customer12@example.com,+91-7259776427,"294 Street, City-71, State-12",2028-03-25,In Transit,Amazon,True,East
AMA-259626,PID-7389,Shoes,Fashion,10,787.54,2028-03-22,CUST-4154,Chris,customer614@example.com,+91-9779799589,"297 Street, City-54, State-20",2028-03-26,In Transit,Amazon,False,South
AMA-887608,PID-6862,Phone,Electronics,2,129.37,2028-03-23,CUST-8286,Jane,customer165@example.com,+91-8559835254,"190 Street, City-34, State-20",2028-03-27,In Transit,Amazon,False,West
AMA-101431,PID-8922,Watch,Accessories,10,519.28,2028-03-24,CUST-5590,Sam,customer218@example.com,+91-7247063784,"343 Street, City-10, State-13",2028-03-28,Delivered,Amazon,False,North
AMA-487770,PID-1402,Shoes,Electronics,10,158.63,2028-03-25,CUST-5103,Sam,customer413@example.com,+91-8546657201,"2 Street, City-24, State-22",2028-03-29,In Transit,Amazon,True,South
